C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2017-10-03T00:00:00.000Z,-0.077625572681427,0.1803782880306244,0.06182707744499728,0.04352638861579255,1558,799,0.06196628138422966,0.007174048572778702,0.11960815638303757,100
2017-10-08T00:00:00.000Z,-0.8778947591781616,0.6739522814750671,0.12532090228573275,0.1812572583478531,1558,476,0.10866051912307739,-0.04854895547032356,0.3750433325767517,77.17190388170052
2017-10-13T00:00:00.000Z,-0.6000000238418579,0.7499426603317261,0.2875438331996048,0.14694344898698877,1558,476,0.31701138615608215,0.10934291779994965,0.4326375722885132,100
2017-10-18T00:00:00.000Z,-0.76953125,0.9577181339263916,0.2635782030285627,0.21184895748662813,1558,797,0.2858412265777588,0.022611232474446297,0.4730212092399597,24.572930354796327
2017-10-23T00:00:00.000Z,-0.8388059735298157,0.848706066608429,0.2543813409569213,0.231443592296746,1558,828,0.29593566060066223,-0.04641418159008026,0.4913693964481354,14.520547945205491
2017-10-28T00:00:00.000Z,-0.761904776096344,0.9123630523681641,0.28718878881794474,0.22876705959280658,1558,476,0.3199453055858612,-0.022644927725195885,0.5374578237533569,25.046210720887217
2017-11-02T00:00:00.000Z,-1,1,0.21562765188868196,0.29831566729083964,1558,476,0.2498311996459961,-0.1355903148651123,0.5455923676490784,36.783733826247726
2017-11-07T00:00:00.000Z,-0.38700687885284424,0.751300036907196,0.1470450842660389,0.1039538020957182,1558,476,0.1366666704416275,0.030742358416318893,0.2746240496635437,99.72273567467657
2017-11-12T00:00:00.000Z,-0.3962467610836029,0.374401330947876,0.0020023691824332035,0.07884373591731736,1558,556,-0.009539207443594933,-0.07356321811676025,0.1110820323228836,100
2017-11-17T00:00:00.000Z,-0.8513931632041931,1,0.2420762584859375,0.2871268723031672,1558,476,0.24160850048065186,-0.10625725239515305,0.6184384822845459,55.63770794824403
2017-11-22T00:00:00.000Z,0.02279561571776867,0.23519562184810638,0.11225196440289281,0.043787664451843365,1558,476,0.10138195008039474,0.060888756066560745,0.17744986712932587,100
2017-12-02T00:00:00.000Z,-0.06337057799100876,0.18706482648849487,0.024588477803352535,0.026405819120434305,1558,784,0.02495148405432701,-0.003429996781051159,0.05200551077723503,100
2017-12-07T00:00:00.000Z,-0.19447235763072968,0.4561588764190674,0.20274407826617963,0.0840982118383072,1558,476,0.19856159389019012,0.09956570714712143,0.30844646692276,100
2017-12-12T00:00:00.000Z,-0.28739193081855774,0.5550387501716614,0.15956393320392262,0.12036295358745062,1558,476,0.17202851176261902,-0.0049683828838169575,0.29875195026397705,100
2017-12-17T00:00:00.000Z,-0.5936924815177917,0.6526766419410706,0.2914024741886364,0.15953621025586606,1558,476,0.33104968070983887,0.06844659894704819,0.4447324872016907,93.53049907578553
2017-12-22T00:00:00.000Z,-0.20692619681358337,0.559451699256897,0.10106424336894572,0.09276754419011875,1558,846,0.07839326560497284,0.029739776626229286,0.19310994446277618,100
2017-12-27T00:00:00.000Z,-0.025569502264261246,0.1880948841571808,0.09561612093590102,0.02811202922113552,1558,476,0.09529236704111099,0.06425222754478455,0.13030807673931122,100
2018-01-01T00:00:00.000Z,-0.2367406040430069,0.7646378874778748,0.33165736816192604,0.21073364004450162,1558,476,0.34067511558532715,0.06192435696721077,0.6179615259170532,99.72273567467654
2018-01-06T00:00:00.000Z,-1,1,0.38242155667557987,0.2741770408819256,1558,476,0.4394431412220001,0.007031249813735485,0.6873403191566467,92.1441774491682
2018-01-16T00:00:00.000Z,-0.11446085572242737,1,0.14192693339820409,0.1763041959411211,1558,476,0.07921471446752548,0.010174215771257877,0.3755876123905182,92.5138632162662
2018-01-21T00:00:00.000Z,0.010042447596788406,0.5123842358589172,0.13094494575823945,0.07411704424242528,1558,476,0.11911798268556595,0.04643571749329567,0.213800311088562,98.98336414048056
2018-01-26T00:00:00.000Z,-0.1101144477725029,0.4365224540233612,0.09296281445634165,0.07364483241882051,1558,476,0.06489908695220947,0.03185655176639557,0.203215092420578,100
2018-02-05T00:00:00.000Z,-0.22390559315681458,0.8269113302230835,0.2711759182989686,0.21832427644722666,1558,476,0.21664798259735107,0.03660908341407776,0.6288940906524658,75.8780036968576
2018-02-10T00:00:00.000Z,-1,1,0.42930792454073263,0.3130584213910835,1558,476,0.4781765341758728,0.011863457970321178,0.7747713327407837,42.42144177449171
2018-02-15T00:00:00.000Z,-0.01250765286386013,0.1422324776649475,0.04797851974244905,0.022970812534222132,1558,476,0.045667652040719986,0.022800231352448463,0.07700050622224808,100
2018-02-20T00:00:00.000Z,-0.7639198303222656,1,0.3809629622583475,0.31269231238651923,1558,476,0.39290162920951843,-0.021124573424458504,0.7537699937820435,47.59704251386318
2018-02-25T00:00:00.000Z,-0.7898734211921692,1,0.4617671503330038,0.2536974153230729,1558,476,0.5305895209312439,0.08515157550573349,0.7168905735015869,31.70055452865064
2018-03-02T00:00:00.000Z,-0.06502871215343475,0.6075058579444885,0.24139146581337376,0.13770238090063364,1558,476,0.21469387412071228,0.08124715834856033,0.4367116093635559,99.81515711645092
2018-03-07T00:00:00.000Z,-0.24388103187084198,0.483208566904068,0.15046372847379416,0.13035928211725414,1558,476,0.16660857200622559,-0.03936553746461868,0.3011108934879303,100
2018-03-12T00:00:00.000Z,-0.3826266825199127,1,0.2915540759426281,0.2782730996996305,1558,476,0.22565194964408875,-0.01264987327158451,0.6975252032279968,67.37523105360447
2018-03-17T00:00:00.000Z,-0.9694189429283142,1,0.2930398188507762,0.22599162405566656,1558,476,0.3068254292011261,0.029287749901413918,0.5606352090835571,84.93530499075781
2018-03-22T00:00:00.000Z,-0.03529958054423332,0.4801710844039917,0.12122035294639061,0.06638760407601312,1558,476,0.1066666692495346,0.07002232223749161,0.1944594383239746,100
2018-03-27T00:00:00.000Z,-1,1,0.3992161345472859,0.28524724298225174,1558,476,0.47009921073913574,0.002607561880722642,0.6955404877662659,33.36414048059147
2018-04-01T00:00:00.000Z,-0.90625,1,0.40497277886329697,0.2803212467466521,1558,476,0.4659651517868042,0.030041830614209175,0.6967388987541199,25.508317929759723
2018-04-06T00:00:00.000Z,-1,1,0.3999447019430969,0.30003219431154526,1558,476,0.4658724367618561,0.0197602491825819,0.710400402545929,29.20517560073934
2018-04-11T00:00:00.000Z,-1,1,0.5024021067123998,0.2777978812163997,1558,476,0.5720781087875366,0.16918930411338806,0.7556018829345703,9.426987060998124
2018-04-16T00:00:00.000Z,-0.7814207673072815,1,0.29299938634507394,0.3060272578435248,1558,476,0.2989690601825714,-0.08251016587018967,0.6553966403007507,55.91497227356758
2018-04-21T00:00:00.000Z,-0.5899389982223511,0.8285920023918152,0.38124428411912115,0.18518074623258748,1558,476,0.4161554276943207,0.13274335861206055,0.5913406610488892,100
2018-04-26T00:00:00.000Z,-1,1,0.41097716184687694,0.2975744879433243,1558,476,0.4696796238422394,0.008760402910411358,0.7247964143753052,26.15526802218114
2018-05-01T00:00:00.000Z,-0.7984189987182617,1,0.4771719866883279,0.2500186532419328,1558,476,0.5318487882614136,0.1648542881011963,0.7257457971572876,9.889094269870622
2018-05-06T00:00:00.000Z,-0.7054860591888428,1,0.45467847433800224,0.26254486559777596,1558,476,0.5250726938247681,0.06602641195058823,0.7054189443588257,14.325323475046215
2018-05-11T00:00:00.000Z,-1,0.8377812504768372,0.5047954161083721,0.2231655702943996,1558,476,0.5531777143478394,0.2990965247154236,0.7041053175926208,4.898336414048061
2018-05-16T00:00:00.000Z,-1,1,0.37119718988087047,0.29903263359023213,1558,476,0.4489700496196747,-0.03172172233462334,0.6928327679634094,34.65804066543443
2018-05-21T00:00:00.000Z,-0.20719119906425476,0.25161200761795044,0.018419583700823222,0.04246948068302806,1558,476,0.016090866178274155,-0.02855629101395607,0.07009956985712051,99.90757855822561
